datasetID,study,Entered By,genus,species,varetc,population,population detail,provenance lat,provenance long,population altitude m,continent,year,material,fieldchill,fieldsample date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response time,n,error type,resp_error,figure/table (if applicable),growing lat,growing long,field chill units,cu model,other treatment,irradiance,irradiance units,humidity,number.longdays,dormancy_induction_temp,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,freeze treatment time,freeze treatment photoperiod_day,freeze treatment photoperiod_night,freeze treatment temp_day,freeze treatment temp_night,response (pre-treatment),response (post-treatment
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,191.29,170,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,191.71,180,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,191.29,190,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,191.71,200,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,192.14,210,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,192.99,220,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,shootelongation,192.99,230,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,0,0,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,0.43,10,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,1.7,20,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,9.35,35,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,31.88,40,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,59.51,50,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,69.29,60,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,87.57,70,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,113.92,80,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,145.8,90,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,180.66,100,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,206.59,110,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,220.62,120,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,232.52,130,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,246.12,140,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,253.35,150,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,263.55,160,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,276.3,170,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,281.4,180,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,283.1,190,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,284.38,200,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,284.8,210,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,285.65,220,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,13,11,shootelongation,286.93,230,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,0,0,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,0,10,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,3.83,20,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,19.13,35,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,171.73,40,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,300.96,50,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,329.44,60,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,339.21,70,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,344.74,80,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,345.59,90,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,345.59,100,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,346.02,110,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,120,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,130,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,140,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,150,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,160,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,170,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,180,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,190,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,200,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,210,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,220,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,13,11,shootelongation,350,230,,,,fig 2,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,0,0,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,0,10,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,5.95,20,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,25.93,35,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,55.26,40,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,69.29,50,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,70.99,60,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,75.66,70,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,79.92,80,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,88.42,90,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,101.59,100,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,108.82,110,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,116.9,120,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,122,130,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,123.7,140,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,128.37,150,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,137.3,160,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,148.35,170,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,204.04,180,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,216.37,190,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,231.67,200,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,238.9,210,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,240.6,220,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,unchilled,,>16,,,24,13,9,15,apicalbudgrowth,242.72,230,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,0,0,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,0,10,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,-0.43,20,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,9.35,35,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,68.01,40,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,113.07,50,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,145.8,60,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,165.36,70,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,177.26,80,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,183.21,90,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,185.34,100,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,188.74,110,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,190.44,120,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,190.86,130,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,190.86,140,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,190.86,150,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,190.86,160,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,191.29,170,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,191.71,180,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,191.29,190,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,191.71,200,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,192.14,210,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,192.99,220,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
falusi90,exp1,TS,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,46.03333,10.75,750,,,seedlings,chilled,,<16,,winter,24,13,9,15,apicalbudgrowth,192.99,230,,,,fig 3,,,,,,32,Wm_2,"70-75, 80-85"
