datasetID,study,genus,species,varetc,population,population detail,population latlong,population altitude m,material,forcetemp,dormancy_induction_temp,dormancy_induction_days,,photoperiod_day,photoperiod_night,fieldchill,chilltemp,chillphotoperiod,chilldays,number.longdays,irradiance,irradiance units,humidity,respvar,response (pre-treatment),response (post-treatment,response,response time,n,error type,resp_error,figure/table (if applicable)
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,36.75,75.59,,,,Fig3
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,39.14,78.74,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,0,20.95,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,10.81,24.01,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,12.51,27.07,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,14.45,30.08,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,27.3,33.09,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,40.96,36.2,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,42.89,39.21,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,46.99,42.18,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,52.9,45.28,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,54.27,48.25,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,55.52,51.26,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,57.11,54.32,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,58.7,57.33,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.87,60.35,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.75,63.4,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.87,66.46,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.87,69.38,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.87,72.53,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.87,75.64,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,,,unchilled,,,,,,,,percentseedlingsshowinggreentips,,,60.98,78.7,,,,Fig3
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,0.82,23.55,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,1.64,30.56,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,4.11,38.55,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,7.86,45.42,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,17.37,51.31,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,17.49,59.58,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,19.48,65.33,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,27.11,73.46,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,33.22,79.63,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,33.33,87.48,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,33.33,94.49,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,33.33,102.2,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,41.2,107.94,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,43.31,116.36,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,43.08,123.93,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,53.17,140.75,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,61.03,149.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,65.14,156.59,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,73.12,170.75,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,75.12,179.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,83.1,205.79,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,85.09,224.16,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,88.97,235.09,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,0.7,20.89,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,18.55,30.42,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,67.72,38.27,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,78.4,45.7,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,88.15,51.59,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,88.5,59.58,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,91.78,65.75,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,91.78,73.6,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,93.43,79.63,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.07,87.34,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,96.6,94.63,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,96.48,102.48,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,98.59,108.65,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.12,116.22,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.24,123.93,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.35,140.89,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.24,149.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.24,156.87,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.35,170.61,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.24,179.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.35,205.79,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.47,223.88,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,100.7,235.23,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,0.35,17.52,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,4.23,22.01,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,7.28,30.28,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,7.16,38.55,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,9.51,45.28,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,12.09,51.87,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,19.01,59.44,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,26.17,65.47,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,35.56,73.74,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,37.91,79.35,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,40.61,87.34,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,42.84,94.21,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,42.96,102.06,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,59.62,108.08,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,59.39,116.22,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,67.14,124.07,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,71.95,140.75,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,72.07,149.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,81.46,156.87,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,81.81,170.61,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,83.92,179.72,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,93.43,205.65,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,93.31,224.16,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,unchilled,,,,,32,Wm_2,,,,,97.77,235.23,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,0.24,19.63,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,25,30.42,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,55.16,38.27,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,86.27,45.42,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,91.32,51.87,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,91.55,59.86,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,93.08,65.61,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.6,73.74,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.6,79.49,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.71,87.62,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.71,94.49,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.48,102.34,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.6,107.94,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.83,115.94,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.71,124.21,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.83,140.89,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.95,149.72,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.83,157.01,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,97.18,171.03,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,96.95,179.72,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,97.07,206.22,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,97.3,223.88,,,,fig4
falusi96,,Fagus,sylvatica L,,lowlatitude,Aspromonte,38 16'N,1050,seedlings,,,,,13,11,chilled,,,,,32,Wm_2,,,,,97.07,235.09,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,0.12,21.17,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,3.52,30.42,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,10.09,38.41,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,13.5,45.56,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,13.5,51.31,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,13.5,59.58,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,17.37,65.47,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,20.78,73.18,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,30.75,79.49,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,37.91,87.48,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,41.32,94.35,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,48.47,102.48,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,48.24,108.08,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,62.21,116.22,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,76.17,124.07,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,82.98,140.61,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,96.6,150,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,96.71,157.01,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,96.6,171.03,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,97.07,179.72,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,97.07,205.79,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,97.18,224.16,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,unchilled,,,,,32,Wm_2,,,,,97.3,235.09,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,0,17.94,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,5.99,21.31,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,50.12,30.42,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,79.46,38.69,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.66,45.56,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.89,51.73,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.66,59.58,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.78,65.75,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,95.78,73.46,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,97.77,79.63,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,97.89,87.34,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,97.89,94.63,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,98.01,102.34,,,,fig4
falusi96,,Fagus,sylvatica L,,highlatitude,Casentino,43 48'N,1170,seedlings,,,,,9,15,chilled,,,,,32,Wm_2,,,,,98.12,108.22,,,,fig4
