PEP_ID,National_ID,LON,LAT,ALT,NAME
1711,57411110,9.15,51.4833,180,Warburg/Westf.
1712,57412110,9.25,51.5833,200,Borgentreich
1713,57412130,9.3,51.5833,230,BÃ_hne
1714,57412220,9.23333,51.65,250,Natingen
1715,57413110,9.05,51.6667,250,Altenheerse
1716,57413130,9.05,51.6833,280,Dringenberg
1717,57413210,9.03333,51.6333,230,Willebadessen
1718,57414110,9.03333,51.5833,270,Borlinghausen
1719,57414190,9.13333,51.6,210,Peckelsheim
1720,57415170,9.16667,51.4667,210,Calenberg
1721,57415230,9.03333,51.5333,210,Scherfede
1722,57415240,9.11667,51.45,170,Welda
1723,57421110,8.38333,51.9167,75,GÃ_tersloh
1724,57421130,8.31667,51.8333,70,WiedenbrÃ_ck
1725,57423120,8.26667,51.8833,70,Herzebrock
1726,57425180,8.48333,51.8,80,Westerwiehe
1727,57426110,8.55,51.8667,80,Bornholte
1728,57426120,8.6,51.9,110,SchloÃŸ Holte-Stukenbrock
1729,57426130,8.5,51.85,90,Ã–sterwiehe
1730,57426140,8.56667,51.9167,110,Bielefeld-Senne (Ph)
1731,58170000,7.7,51.3833,280,Iserlohn (PH)
1732,58180000,7.63333,51.2,400,LÃ_denscheid-Stadtgebiet
1733,58180001,7.65,51.25,392,LÃ_denscheid
1734,58311110,7.68333,51.2667,190,Altena
1735,58311121,7.85,51.2167,250,Plettenberg-Ohle
1736,58311130,7.76667,51.2667,190,Werdohl
1737,58311140,7.75,51.1667,420,Herscheid/Westf.
1738,58312110,7.5,51.2,420,Halver
1739,58312111,7.45,51.2,380,Schwenke
1740,58313110,7.58333,51.1333,390,Kierspe
1741,58314111,7.53333,51.2333,250,Klagebach
1742,58314121,7.58333,51.2,310,Ahelle
1743,58315110,7.63333,51.1,420,Meinerzhagen (PH)
1744,58315120,7.75,51.1167,430,Valbert
1745,58316120,7.78333,51.2833,400,Neuenrade (PH)
1746,58321110,8.06667,51.4,200,Arnsberg/Westf.
1747,58322140,7.86667,51.3333,240,Balve
1748,58323150,8.08333,51.3333,350,Hellefeld
1749,58323190,8.15,51.3833,240,Oeventrop
1750,58324180,7.93333,51.3667,250,HÃ¶vel
1751,58324191,7.91667,51.4,300,Oerlinghausen (Oerlinghauser Heide)
1752,58324210,7.95,51.35,350,Langscheid
1753,58324220,8,51.4,200,MÃ_schede
1754,58325130,8.03333,51.3,270,Endorf
1755,58325160,8,51.3333,280,Sundern
1756,58325170,8.06667,51.3167,340,Westenfeld
1757,58326130,8.26667,51.4333,400,Warstein-Hirschberg (PH)
1758,58326170,8.35,51.45,320,Warstein
1759,58331110,8.58333,51.4,460,Brilon
1760,58331130,8.53333,51.2,670,Winterberg
1761,58332170,8.55,51.3333,420,Elleringhausen
1762,58332230,8.5,51.3667,340,Olsberg
1763,58332240,8.46667,51.25,450,Siedlinghausen
1764,58332260,8.5,51.3167,370,Wulmeringhausen
1765,58333120,8.63333,51.1167,400,Hallenberg (PH)
1766,58333140,8.61667,51.1333,430,Liesen
1767,58334120,8.66667,51.2333,500,Deifeld
1768,58334160,8.7,51.2,410,Medebach
1769,58335140,8.9,51.45,390,Erlinghausen
1770,58335150,8.83333,51.4,400,Giershagen
1771,58336110,8.46667,51.2,780,Kahler Asten
1772,58336150,8.51667,51.2667,520,Niedersfeld
1773,58337110,8.61667,51.45,380,Alme
1774,58337140,8.73333,51.4333,470,Madfeld
1775,58337150,8.66667,51.3833,380,Messinghausen
1776,58351120,7.61667,51.3667,150,Letmathe
1777,58351130,7.78333,51.4333,160,Menden
1778,58352130,7.66667,51.45,150,Hennen
1779,58352131,7.7,51.4667,115,DrÃ_pplingsen
1780,58353170,7.71667,51.3333,370,Kesbern
1781,58361110,8.51667,51.6333,110,Geseke
1782,58361120,8.35,51.6667,75,Lippstadt
1783,58361140,8.38333,51.6833,75,Lipperode
1784,58362110,8.25,51.55,170,Altengeseke
1785,58362130,8.33333,51.5667,200,AnrÃ¶chte
1786,58363110,8.23333,51.65,70,Benninghausen
1787,58363160,8.33333,51.6167,100,Erwitte
1788,58364160,8.43333,51.45,400,Kallenhardt
1789,58364250,8.43333,51.4833,370,RÃ_then (PH)
1790,58372110,8.33333,51.35,360,Eversberg
1791,58372140,8.43333,51.3667,300,Nuttlar
1792,58372170,8.38333,51.3667,290,Velmede
1793,58372171,8.38333,51.3667,290,Bestwig
1794,58373110,8.16667,51.25,320,Eslohe/Sauerland
1795,58373140,8.18333,51.2667,270,Wenholthausen
1796,58374150,8.3,51.1833,450,Fredeburg
1797,58375110,8.21667,51.3333,300,Calle
1798,58375130,8.3,51.3333,260,Meschede (Beob.-Stelle 1)
1799,58375131,8.28333,51.35,260,Meschede (Beob.-Stelle 2)
1800,58375140,8.31667,51.3167,380,Remblinghausen
1801,58376131,8.36667,51.1667,450,Niedersorpe
1802,58376132,8.43333,51.1833,590,Nordenau
1803,58376140,8.28333,51.15,380,Schmallenberg
1804,58376151,8.23333,51.1667,390,Felbecke
1805,58377110,8.11667,51.1833,350,Oedingen
1806,58377131,7.96667,51.2,260,Lenhausen
1807,58377132,7.96667,51.1833,270,Finnentrop
1808,58381110,7.91667,51.1333,260,Attendorn (PH)
1809,58381120,7.83333,51.0333,320,Olpe/Biggesee
1810,58382111,7.86667,51.1,270,Neu-Listernohl
1811,58382121,7.98333,51.1333,300,Niederhelden
1812,58382122,7.96667,51.0667,380,Oberveischede
1813,58383141,8,51.05,400,Welschen-Ennest
1814,58384120,7.78333,51.0167,340,Drolshagen
1815,58385110,8.15,51.0333,410,Kirchhundem-Heinsberg
1816,58385121,8.06667,51.1,280,Lennestadt-Theten
1817,58385160,8.16667,51.1167,320,Saalhausen
1818,58391110,8.11667,50.9833,400,Hilchenbach/Siegerl.
1819,58391130,8.03333,50.9,260,HÃ_ttental
1820,58391140,8.03333,50.8667,240,Siegen (PH)
1821,58392120,8.08333,50.75,380,Burbach
1822,58392180,8.15,50.7167,350,Niederdresselndorf
1823,58392210,8.01667,50.8,280,Salchendorf
1824,58394160,8.01667,50.95,290,Ferndorf
1825,58394180,8,50.95,290,Kreuztal
1826,58394210,7.98333,51.0167,330,Littfeld
1827,58395160,7.86667,50.9,320,Freudenberg/Westf.
1828,58396110,8.1,50.9667,310,Allenbach
1829,58396170,8.05,50.9833,320,MÃ_sen
1830,58397160,8.15,50.8833,320,Deuz
1831,58397250,8.16667,50.8833,320,Grissenbach
1832,58397360,8.1,50.9167,350,Obernetphen
1833,58401110,8.11667,51.5833,100,Soest/Westf.
1834,58401120,7.91667,51.55,100,Werl (PH)
1835,58402150,8.03333,51.6,90,Borgeln
1836,58402360,8,51.55,100,OstÃ¶nnen
1837,58402460,8.18333,51.6167,80,Weslarn
1838,58403190,7.98333,51.5,220,Niederense
1839,58404170,8.05,51.5,200,GÃ_nne
1840,58404190,8.13333,51.5,220,KÃ¶rbecke
1841,58406120,8.21667,51.65,75,Eickelborn
1842,58406190,8.13333,51.65,75,Nordwald
1843,58406220,8.1,51.6333,75,Oestinghausen
1844,58407130,7.93333,51.6167,70,Welver-Illingen
1845,58407230,7.85,51.4833,140,Wickede
1846,58421110,8.4,51.05,420,Berleburg
1847,58421120,8.41667,50.9333,320,Laasphe
1848,58422210,8.41667,51.0167,430,Dotzlar
1849,58422230,8.46667,51.1167,500,Girkhausen
1850,58422290,8.46667,50.9833,460,Richstein
1851,58422360,8.36667,51,520,Weidenhausen
1852,58422410,8.5,51.1,530,Wunderthausen
1853,58423120,8.26667,50.9833,500,ErndtebrÃ_ck
1854,58424190,8.36667,50.9167,370,Herbertshausen
1855,58424240,8.45,50.9167,310,Niederlaasphe
1856,58424250,8.15,51.0167,420,Hilchenbach/Siegerl.-Oberndorf
1857,58424320,8.28333,50.9167,450,Volkholz
1858,59120000,7.3,51.55,80,Castrop-Rauxel
1859,59130000,7.55,51.4667,175,Dortmund-Berghofen
1860,59130001,7.53333,51.5,120,Dortmund-SchÃ_ren
1861,59130002,7.36667,51.5333,90,Dortmund-Kirchlinde
1862,59130003,7.36667,51.55,80,Dortmund-Westerfilde
1863,59130004,7.5,51.5,125,Dormtund-Gartenstadt
1864,59140000,7.43333,51.35,160,Hagen-Haspe
1865,59140001,7.5,51.35,180,Hagen-Emst
1866,59150000,7.85,51.6833,65,Hamm-Mark
1867,59150001,7.83333,51.65,80,Hamm-Berge
1868,59160000,7.21667,51.55,60,Herne
1869,59190000,7.48333,51.65,80,LÃ_nen-Alstedde
1870,59190001,7.45,51.6,75,LÃ_nen-Brambauer
1871,59230000,7.36667,51.4667,140,Witten-Stockum (PH)
1872,59341110,7.36667,51.3,220,Ennepetal
1873,59341120,7.33333,51.3167,170,Gevelsberg
1874,59341130,7.18333,51.4,60,Hattingen/Ruhr
1875,59341140,7.26667,51.4167,60,Herbede
1876,59341150,7.43333,51.4,120,Herdecke
1877,59341160,7.3,51.2833,240,Schwelm
1878,59342111,7.21667,51.4167,60,Welper
1879,59342140,7.25,51.3667,160,SprockhÃ¶vel
1880,59343110,7.48333,51.2667,370,Breckerfeld
1881,59344121,7.3,51.3167,255,Uellendahl
1882,59345110,7.11667,51.4167,100,Altendorf (PH)
1883,59345120,7.18333,51.3667,140,Bredenscheid
1884,59355130,7.53333,51.45,140,Dortmund-Holzen
1885,59355150,7.58333,51.4333,135,Villigst
1886,59355170,7.53333,51.4167,110,Westhofen
1887,59411110,7.66667,51.5833,60,Kamen
1888,59411120,7.68333,51.5333,100,Unna
1889,59411150,7.76667,51.6,100,BÃ¶nen
1890,59411160,7.63333,51.5,130,Holzwickede
1891,59411191,7.88333,51.7,65,Hamm-Werries
1892,59414190,7.88333,51.5833,85,Hilbeck
1893,59414221,7.85,51.5833,85,Hamm (Gut Kump)
1894,59414270,7.93333,51.6333,70,Hamm-SÃ_ddinker
1895,59414330,7.86667,51.65,50,Hamm-WesttÃ_nnen
1896,61110000,8.65,49.9167,120,Darmstadt-Arheilgen
1897,61110001,8.68333,49.85,200,Darmstadt-Dachsberg
1898,61110002,8.68333,49.85,200,Darmstadt-Dachsberg
1899,61120000,8.66667,50.5833,160,GieÃŸen-Wieseck
1900,61120001,8.65,50.6,203,GieÃŸen/Wettenberg
1902,61150000,8.76667,50.1,100,Offenbach a. Main-Tempelsee
1903,61150001,8.75,50.1,120,Offenbach a. Main-RosenhÃ¶he
1904,61310010,9.26667,50.75,260,Alsfeld (PH)
1905,61310160,9.05,50.6833,230,GemÃ_nden/Felda-BurggemÃ_nden (Ph)
1906,61310200,9.33333,50.75,300,Alsfeld-Eifa (Ph)
1907,61310210,9.33333,50.7833,290,Elbenrod
1908,61310310,9.46667,50.75,280,Grebenau
1909,61310460,9.11667,50.7667,260,Kirtorf (PH)
1910,61310470,9.21667,50.6167,420,KÃ¶ddingen
1911,61310620,9.11667,50.6167,320,Ober-Ohmen
1912,61310660,9.1,50.7,260,Otterbach
1913,61310810,9.26667,50.65,370,Storndorf
1914,61310920,9.2,50.65,410,Feldatal-Windhausen
1915,61320050,8.61667,49.6833,110,Bensheim (Kerngemeinde)
1916,61320051,8.63333,49.7,180,Bensheim-Auerbach
1917,61320052,8.65,49.7,180,Bensheim-SchÃ¶nberg
1918,61320060,8.45,49.6833,90,Biblis (PH)
1919,61320130,8.55,49.6667,95,Einhausen
1920,61320301,8.65,49.6667,210,Unter-Hambach
1921,61320330,8.65,49.65,100,Heppenheim
1922,61320400,8.7,49.65,210,Kirschhausen
1923,61320430,8.76667,49.7167,420,Kolmbach
1924,61320470,8.46667,49.6,90,Lampertheim
1925,61320560,8.76667,49.55,350,LÃ¶hrbach
1926,61320620,8.73333,49.6,170,MÃ¶rlenbach (PH)
1927,61320680,8.66667,49.6167,220,Ober-Laudenbach
1928,61320740,8.68333,49.7167,200,Lautertal-Reichenbach
1929,61320800,8.73333,49.6833,460,Schannenbach
1930,61320840,8.73333,49.6833,440,Seidenbuch
1931,61320940,8.56667,49.5333,100,Viernheim (PH)
1932,61321050,8.61667,49.7333,100,Zwingenberg
1933,61330110,9.06667,50.3333,140,Bleichenbach
1934,61330130,9.03333,50.3667,190,Bobenhausen
1935,61330310,9.13333,50.45,240,Eichelsachsen
1936,61330380,9.15,50.3667,300,Gelnhaar
1937,61330600,9.1,50.2667,150,Lorbach
1938,61330670,9,50.4167,130,Nidda
1939,61330850,8.98333,50.4167,160,Salzhausen
1940,61330860,9.11667,50.5167,300,Schotten
1941,61330930,9,50.4667,170,Ulfa
1942,61340020,8.63333,49.7333,120,Alsbach
1943,61340130,8.56667,49.8667,95,Griesheim
1944,61340150,8.56667,49.8,90,Pfungstadt-Hahn
1945,61340180,8.63333,49.75,110,Jugenheim
1946,61340210,8.75,49.9333,150,Messel (PH)
1947,61340290,8.75,49.8333,220,Ober-Ramstadt (PH)
1948,61340300,8.6,49.8,100,Pfungstadt
1949,61340320,8.76667,49.8667,200,RoÃŸdorf b. Darmstadt
1950,61340350,8.7,49.85,200,MÃ_hltal-Traisa
1951,61340370,8.58333,49.9,100,Weiterstadt
1952,61350030,8.93333,49.9667,130,Babenhausen/Hess.
1953,61350050,8.88333,49.7667,180,Brensbach
1954,61350060,8.85,49.9,140,Dieburg
1955,61350070,9.01667,49.8667,260,Dorndiel
1956,61350080,8.85,49.95,140,Eppertshausen
1957,61350120,8.83333,49.8,170,GroÃŸ-Bieberau
1958,61350130,8.93333,49.8667,170,GroÃŸ-Umstadt (PH)
1959,61350270,8.9,49.8333,200,Otzberg-Lengfeld
1960,61350280,8.81667,49.7833,270,Fischbachtal-Lichtenberg
1961,61350310,9.03333,49.9,200,Mosbach
1962,61350400,9,49.8833,200,Radheim
1963,61350450,9,49.9167,150,Schaafheim
1964,61350460,8.96667,49.9167,180,Schaafheim-Schlierbach (Ph)
1965,61360040,8.98333,49.5667,425,Beerfelden/Odenw.
1966,61360090,9.05,49.6167,510,Bullau
1967,61360150,9,49.6667,220,Erbach/Odenw.
1968,61360220,8.93333,49.5667,300,FalkengesÃ_ÃŸ
1969,61360330,9.1,49.75,160,Haingrund
1970,61360370,9.01667,49.5167,300,Hebstahl
1971,61360390,9.08333,49.5833,300,Hesseneck-Hesselbach (PH)
1972,61360410,8.98333,49.5833,300,Hetzbach
1973,61360420,8.98333,49.7833,220,HÃ¶chst
1974,61360510,9,49.7333,180,KÃ¶nig
1975,61360550,9,49.6833,210,Michelstadt
1976,61360600,9.03333,49.8167,155,Breuberg-Neustadt
1977,61360631,8.9,49.6333,340,Hiltersklingen
1978,61360670,8.93333,49.6833,360,Ober-Mossau
1979,61360710,8.86667,49.7167,200,Pfaffen-Beerfurth
1980,61360760,8.83333,49.7167,210,Reichelsheim
1981,61360770,9.03333,49.7833,290,Rimhorn
1982,61360790,8.91667,49.5,450,Rothenberg
1983,61360791,8.9,49.5,180,Ober-Hainbrunn
1984,61360880,8.93333,49.65,310,Unter-Mossau
1985,61360910,9.1,49.7167,420,Michelstadt-Vielbrunn (Ph)
1986,61370050,8.85,50.2833,140,BÃ¶nstadt
1987,61370100,8.66667,50.4333,200,Butzbach
1988,61370150,8.75,50.3333,140,Friedberg/Hess.
1989,61370180,8.76667,50.2333,120,GroÃŸ-Karben
1990,61370210,8.86667,50.2333,130,Heldenbergen
1991,61370330,8.78333,50.45,190,MÃ_nzenberg
1992,61370340,8.73333,50.3667,170,Nauheim
1993,61370370,8.85,50.3167,130,Nieder-Florstadt
1994,61370530,8.66667,50.4,200,Butzbach-Ostheim
1995,61370550,8.65,50.4667,240,Pohl-GÃ¶ns
1996,61370590,8.7,50.2667,160,Rodheim
1997,61370670,8.73333,50.1833,110,Vilbel
1998,61370700,8.81667,50.4,180,WÃ¶lfersheim
1999,61380030,8.83333,50.6833,200,Allendorf/Lumda
2000,61380060,8.75,50.5833,240,Annerod
2001,61380090,8.86667,50.6167,260,Bersrod
2002,61380110,8.83333,50.6333,240,Beuern
2003,61380240,8.78333,50.6,190,GroÃŸen-Buseck
2004,61380250,8.65,50.5333,175,GroÃŸen-Linden
2005,61380260,8.96667,50.6,270,GrÃ_nberg/Hess.
2006,61380310,8.63333,50.5833,160,Heuchelheim
2007,61380330,8.9,50.4667,150,Hungen
2008,61380410,8.98333,50.55,200,Laubach
2009,61380440,8.81667,50.5167,170,Lich
2010,61380530,8.91667,50.5167,190,Nonnenroth
2011,61380710,8.73333,50.6667,210,Staufenberg
2012,61380820,8.96667,50.6667,330,Weitershain
2013,61390020,8.38333,49.9333,90,Astheim
2014,61390050,8.46667,49.7833,90,Biebesheim
2015,61390080,8.5,49.8167,90,Crumstadt
2016,61390100,8.46667,49.8333,90,Erfelden
2017,61390110,8.4,49.8833,85,Trebur-Geinsheim
2018,61390120,8.48333,49.75,90,Gernsheim (Ph)
2019,61390150,8.48333,49.9167,90,GroÃŸ-Gerau (Ph)
2020,61390230,8.56667,49.9667,100,MÃ¶rfelden
2021,61390290,8.58333,50,100,Walldorf
2022,61390291,8.58333,50.0167,100,Walldorf-Gundhof
2023,61400030,9.45,50.6333,270,Angersbach
2024,61400050,9.31667,50.4667,460,Bermuthshain
2025,61400090,9.28333,50.5667,520,Eichelhain
2026,61400170,9.33333,50.4833,430,Grebenhain (PH)
2027,61400240,9.35,50.5667,420,Herbstein (PH)
2028,61400300,9.33333,50.5333,440,Ilbeshausen
2029,61400330,9.3,50.55,550,Lanzenhain
2030,61400340,9.4,50.6333,300,Lauterbach/Hess.
2031,61400341,9.38333,50.6167,350,Blitzenrod
2032,61400570,9.56667,50.6833,230,Schlitz (PH)
2033,61400590,9.4,50.5333,410,Steinfurt
2034,61400600,9.45,50.5667,300,Stockhausen
2035,61400630,9.2,50.5833,570,Ulrichstein (PH)
2036,61400700,9.46667,50.6833,350,Willofs
2037,61410020,8.78333,50.0167,150,Dietzenbach (Ph)
2038,61410030,8.71667,50,160,Dreieichenhain
2039,61410040,8.9,50.0167,130,Rodgau-Dudenhofen
2040,61410050,8.66667,49.9667,130,Egelsbach/Hess.
2041,61410060,8.93333,50.05,110,Froschhausen
2042,61410100,8.86667,50.0833,110,Obertshausen-Hausen
2043,61410110,8.8,50.0667,130,Heusenstamm (PH)
2044,61410120,8.88333,50.0333,120,JÃ_gesheim
2045,61410170,8.66667,49.9833,120,Langen i. Hess.
2046,61410190,8.85,50.1167,110,MÃ_hlheim a. Main
2047,61410200,8.7,50.05,120,Neu Isenburg
2048,61410240,8.96667,50.05,110,Seligenstadt
2049,61410260,8.91667,50.1167,110,Hanau-Steinheim
2050,62110000,9.66667,50.55,270,Fulda (Ph)
2051,62120000,9.43333,51.3167,220,Kassel-Wahlershausen
2052,62120001,9.46667,51.3,170,Kassel (Botanischer Garten)
2053,62130000,8.78333,50.8167,200,Marburg
2054,62310020,9.93333,51.1833,300,Alberode
2055,62310070,10.1167,51.1833,180,Wanfried-Aue
2056,62310140,10.05,51.1833,180,Eschwege (PH)
2057,62310160,9.93333,51.2333,240,Frankershausen
2058,62310210,9.9,51.2,300,Germerode
2059,62310230,10.0667,51.2,160,Grebendorf
2060,62310301,10.0833,51.05,320,Hohenhaus
2061,62310310,10.0167,51.2167,160,JestÃ_dt
2062,62310490,10,51.15,180,Reichensachsen
2063,62310510,10.1333,51.1,370,Rittmannhausen
2064,62310650,10.1167,51.1333,280,WeiÃŸenborn b. Eschwege
2065,62310660,9.96667,51.2167,220,Wellingerode
2066,62320060,8.98333,51.2167,350,Basdorf
2067,62320140,8.81667,51.0333,300,Bottendorf
2068,62320190,9.05,51.0167,360,Dodenhausen
2069,62320260,8.73333,50.9833,250,Burgwald-Ernsthausen
2070,62320280,8.8,51.0667,280,Frankenberg
2071,62320320,8.96667,50.9833,250,GemÃ_nden/Wohra
2072,62320360,8.73333,51.0333,310,Haine
2073,62320380,8.91667,51.1833,290,Harbshausen
2074,62320390,8.55,50.9833,380,Hatzfeld
2075,62320391,8.5,50.9667,420,Rhoda
2076,62320440,8.76667,51.1,400,Hommershausen
2077,62320460,8.9,51.1667,260,Kirchlotheim
2078,62320490,8.98333,51.0667,480,LÃ¶hlbach
2079,62320500,8.86667,51.1,400,Louisendorf
2080,62320660,8.86667,50.9667,280,Rosenthal
2081,62320740,8.73333,51.0833,400,Wangershausen
2082,62330030,9.25,51.0667,200,Arnsbach
2083,62330060,9.38333,51.2167,200,Besse
2084,62330090,9.28333,51.05,220,Borken/Hess.
2085,62330180,9.51667,50.9667,360,Ellingshausen
2086,62330230,9.28333,51.1333,180,Fritzlar (PH)
2087,62330390,9.4,51.0333,250,Homberg
2088,62330530,9.33333,51.2,215,Metze
2089,62330560,9.55,50.9333,360,Neuenstein/Hess.-MÃ_hlbach
2090,62330590,9.26667,50.9833,215,Neuenhain
2091,62330620,9.53333,51.0333,260,Niederbeisheim
2092,62331040,9.41667,51,270,WaÃŸmuthshausen
2093,62331090,9.36667,51,220,Wernswig
2094,62331130,9.16667,51.0667,220,Zwesten
2095,62340040,9.85,50.4667,400,Altenfeld
2096,62340141,9.68333,50.5167,270,Ziegel
2097,62340170,9.83333,50.4167,650,Dalherda
2098,62340350,9.88333,50.5833,450,Elters
2099,62340380,9.56667,50.4333,300,Flieden
2100,62340410,9.91667,50.45,510,Gersfeld/RhÃ¶n
2101,62340440,9.56667,50.5,340,Giesel
2102,62340450,9.65,50.5833,250,GlÃ_serzell
2103,62340530,9.48333,50.4667,420,Hauswurz
2104,62340550,10.0167,50.5833,450,Hilders (PH)
2105,62340560,9.51667,50.4,370,Flieden-HÃ¶f und Haid
2106,62340571,9.86667,50.5833,410,Weihershof
2107,62340580,9.48333,50.5,380,Hosenfeld (PH)
2108,62340630,9.63333,50.6,250,KÃ_mmerzell
2109,62340710,9.71667,50.55,320,KÃ_nzell
2110,62340730,9.85,50.55,440,Langenbieber
2111,62340840,9.71667,50.6167,310,Petersberg-Marbach
2112,62340850,9.76667,50.5667,310,Margretenhaun
2113,62340890,9.65,50.4167,290,Mittelkalbach
2114,62340920,9.51667,50.6,260,MÃ_s
2115,62341010,9.95,50.4833,690,Obernhausen
2116,62341020,9.58333,50.55,320,Oberrode
2117,62341030,9.71667,50.5667,380,Petersberg
2118,62341050,9.73333,50.5167,320,Pilgerzell
2119,62341220,9.93333,50.55,510,Rupsroth
2120,62341230,9.51667,50.6333,290,Salzschlirf
2121,62341240,9.93333,50.45,580,Gerfeld/RhÃ¶n-Sandberg
2122,62341310,9.65,50.5333,290,Sickels
2123,62341400,10.0167,50.6333,370,Tann
2124,62341510,10.0333,50.6333,370,Wendershausen
2125,62341520,9.78333,50.4833,380,Weyers
2126,62341590,10.0167,50.5,560,WÃ_stensachsen
2127,62350120,9.75,50.9,220,Friedlos
2128,62350250,10.0167,50.9,220,Heringen
2129,62350260,9.7,50.8667,220,Hersfeld
2130,62350340,9.56667,50.8333,250,Kirchheim/Hess.
2131,62350460,9.8,50.9167,210,Meckbach
2132,62350510,9.56667,50.7833,220,Niederjossa
2133,62350560,10,50.85,240,Philippsthal
2134,62350700,9.76667,50.8667,220,Sorga
2135,62360021,9.53333,51.55,300,Sababurg
2136,62360140,9.55,51.6,160,Gieselwerder
2137,62360170,9.41667,51.45,180,Grebenstein
2138,62360190,9.25,51.4833,150,Haueda
2139,62360220,9.38333,51.5,160,Hofgeismar (PH)
2140,62360230,9.46667,51.4,260,Espenau-Hohenkirchen
2141,62360240,9.53333,51.4167,280,Immenhausen-Holzhausen (PH)
2142,62360270,9.48333,51.4333,260,Immenhausen
2143,62360280,9.45,51.65,120,Karlshafen
2144,62360330,9.56667,51.6333,120,Lippoldsberg
2145,62360340,9.48333,51.4667,300,Mariendorf
2146,62360341,9.48333,51.45,360,Immenhausen-Ahlberg (Forsthaus)
2147,62360380,9.6,51.6,120,Oberweser-Oedelsheim
2148,62360470,9.6,51.5,120,Veckerhagen
2149,62370050,9.73333,50.7,250,Burghaun
2150,62370080,9.8,50.7667,310,Eiterfeld (PH)
2151,62370090,9.8,50.8167,340,Erdmannrode
2152,62370230,9.76667,50.6833,270,HÃ_nfeld (PH)
2153,62370280,9.81667,50.75,370,Leibolz
2154,62370540,9.9,50.7167,330,Rasdorf b. HÃ_nfeld
2155,62370570,9.83333,50.6333,320,Rimmels
2156,62370590,9.7,50.7167,240,Rothenkirchen
2157,62370600,9.7,50.6667,360,Rudolphshan
2158,62370650,9.9,50.6167,540,Schwarzbach
2159,62370700,9.75,50.7333,330,Burghaun-Steinbach
2160,62370730,9.71667,50.75,340,Unterstoppel
2161,62370750,9.66667,50.7333,260,Haunetal-Wehrda (PH)
2162,62370780,9.86667,50.7833,320,Ufhausen
2163,62380070,9.5,51.2333,210,DÃ¶rnhagen
2164,62380090,9.38333,51.2667,270,Elgershausen
2165,62380250,9.6,51.2833,190,Niederkaufungen
2166,62380280,9.63333,51.2833,220,Oberkaufungen
2167,62380320,9.55,51.3167,160,Sandershausen
2168,62380330,9.51667,51.3833,170,Simmershausen
2169,62380360,9.6,51.2167,350,Wattenbach
2170,62380380,9.56667,51.2333,290,Wellerode
2171,62380400,9.41667,51.2667,200,Baunatal
2172,62390061,8.96667,50.8167,200,Gut Plausdorf
2173,62390110,8.81667,50.7667,250,Beltershausen
2174,62390130,8.85,50.8667,220,Betziesdorf
2175,62390151,8.88333,50.95,290,Merzhausen
2176,62390270,8.81667,50.7333,210,Ebsdorf
2177,62390320,9.01667,50.8667,260,Erksdorf
2178,62390330,8.96667,50.9,220,Burgwald/Eder-Ernsthausen
2179,62390370,8.76667,50.8833,200,Lahntal-GÃ¶ttingen
2180,62390390,8.86667,50.8167,200,GroÃŸseelheim
2181,62390540,8.91667,50.8167,200,Kirchhain (PH)
2182,62390550,8.6,50.6833,220,Kirchvers
2183,62390600,8.63333,50.7333,220,Lohra
2184,62390630,8.76667,50.9333,300,Mellnau
2185,62390670,8.71667,50.9667,240,MÃ_nchhausen
2186,62390700,9.11667,50.85,240,Neustadt/Hess.
2187,62390740,8.7,50.7333,180,Niederwalgern
2188,62390760,8.75,50.8833,210,Niederwetter
2189,62390830,8.91667,50.8833,250,Rauschenberg
2190,62391000,8.96667,50.7667,200,Schweinsberg
2191,62391030,8.7,50.95,230,Simtshausen
2192,62391120,8.65,50.8833,290,Warzenbach
